conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1928569428691603875,Fri May 30 23:02:51 +0000 2025,2,@DoankWarto Makin hari naikn tidak beres saja pengelolaan uang negara dana APBN diambil buat Danantara yg pengurusnya ada yg terlibat korupsi dan mantan koruptor rakyat cuma bisa istigfar kpd Allah SWT agar pemerintah peduli dengan kesusahan meraka,1928587943767323050,,DoankWarto,in,,0,0,1,https://x.com/undefined/status/1928587943767323050,1790929976000462848,
1928304737356857389,Fri May 30 23:00:13 +0000 2025,0,@MARQUEZ__93 @prabowo @Gerindra @bang_dasco Yaudah... Taroh di Danantara aja semua tuh geng solo... Lumayan ngurusin Koperasi Merah putih.. Biar langsung Profit. 50% setahun.,1928587277480943943,,MARQUEZ__93,in,,0,0,0,https://x.com/undefined/status/1928587277480943943,1222412551528402945,
1928472793911320611,Fri May 30 22:59:53 +0000 2025,82,@Ayong_ @primawansatrio @hastyslowly Bs jd nyusun naskahnya udh lama tp setelah gbg danantara &amp; liat kondisi Indo jd terkonfirmasi apa yg dia tulis di bukunya bener akhirnya makin yakin deh nerbitin buku ,1928587194882539917,,Ayong_,in,,0,1,0,https://x.com/undefined/status/1928587194882539917,1736640632545001472,
1927997965647446122,Fri May 30 22:57:48 +0000 2025,0,@reaareaa__ Sikap Presiden Prabowo dukung Danantara jadi motivasi buat pelaku startup lain,1928586670623826064,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928586670623826064,1711216647099514880,
1927997965647446122,Fri May 30 22:57:41 +0000 2025,0,@reaareaa__ Dukungan dari Presiden Prabowo buat Danantara tuh priceless banget,1928586642798878932,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928586642798878932,1711249477393346560,
1927998414643470631,Fri May 30 22:55:24 +0000 2025,0,@reaareaa__ Dengan Presiden Prabowo support Danantara semoga makin banyak anak muda ikut terinspirasi,1928586067222864132,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928586067222864132,1709434110505324544,
1925567170718699827,Fri May 30 22:54:43 +0000 2025,0,@RayDalio Join Danantara hanya untuk menyelesaikan riset tentang bukunya.,1928585895113801895,,RayDalio,in,,0,0,0,https://x.com/undefined/status/1928585895113801895,1507278651347582977,
1927997965647446122,Fri May 30 22:53:18 +0000 2025,0,@reaareaa__ Presiden Prabowo emang nggak setengah-setengah kalau support Danantara totalitas banget,1928585537813884992,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928585537813884992,1711650730837467136,
1928414219554504918,Fri May 30 22:50:26 +0000 2025,0,@thelakeshadow Danantara berikan contoh komunikasi krisis yang baik.,1928584817228263531,,thelakeshadow,in,,0,0,0,https://x.com/undefined/status/1928584817228263531,1703621564879745024,
1927997965647446122,Fri May 30 22:50:23 +0000 2025,0,@reaareaa__ Lihat support Prabowo ke Danantara bikin makin percaya diri anak bangsa,1928584804460613640,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928584804460613640,1710154227128160256,
1927998414643470631,Fri May 30 22:49:59 +0000 2025,0,@reaareaa__ Presiden Prabowo dukung Danantara makin yakin sama masa depan digital Indonesia,1928584704686698603,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928584704686698603,1699642093264834560,
1928414219554504918,Fri May 30 22:46:37 +0000 2025,0,@thelakeshadow Statement ini bukti kalau Danantara masih solid dan profesional.,1928583855595794555,,thelakeshadow,in,,0,0,0,https://x.com/undefined/status/1928583855595794555,1701810600689704960,
1927997965647446122,Fri May 30 22:44:09 +0000 2025,0,@reaareaa__ Presiden Prabowo gak ragu support Danantara ini momen penting buat teknologi Indonesia,1928583238047453680,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928583238047453680,1708716876707287040,
1927886643203035487,Fri May 30 22:42:03 +0000 2025,0,@muh_habibi28542 @KangManto123 @KangManto123 Tidak ada kejelasan resmi soal Ray Dalio dan Danantara. Beberapa laporan bilang dia mundur dari dewan penasihat tapi pejabat Danantara bantah klaim masih berkomunikasi dengan tim Dalio. Spekulasi menyebut soal tata kelola atau nepotisme tapi tak ada bukti kuat.,1928582706339917945,,muh_habibi28542,in,,0,0,0,https://x.com/undefined/status/1928582706339917945,1720665183188922368,
1927998414643470631,Fri May 30 22:40:22 +0000 2025,0,@reaareaa__ Udah paling top deh Presiden Prabowo dukung Danantara jadi makin percaya produk lokal,1928582283696681038,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928582283696681038,1708724863765196800,
1927998414643470631,Fri May 30 22:39:59 +0000 2025,0,@reaareaa__ Seneng banget Presiden Prabowo apresiasi Danantara semoga makin banyak prestasi nantinya,1928582188238549369,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928582188238549369,1701131708727451648,
1928472793911320611,Fri May 30 22:39:08 +0000 2025,0,@primawansatrio Danantara adalah puncak dari kehancuran negara indonesia...entah apa yg di pikirkan pejabat negara sampe korupsi segitu gila nya,1928581974106452136,,primawansatrio,in,,0,0,0,https://x.com/undefined/status/1928581974106452136,1702805880826421248,
1927998414643470631,Fri May 30 22:38:53 +0000 2025,0,@reaareaa__ Presiden Prabowo emang top nggak ragu kasih support buat Danantara jalan terus,1928581909493231736,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928581909493231736,1698908083551145984,
1928414219554504918,Fri May 30 22:38:37 +0000 2025,0,@thelakeshadow Danantara tetap pegang prinsip kerja sama jangka panjang.,1928581844880023634,,thelakeshadow,in,,0,0,0,https://x.com/undefined/status/1928581844880023634,1578753961577717760,
1927997965647446122,Fri May 30 22:37:24 +0000 2025,0,@reaareaa__ Salut sama langkah Presiden Prabowo yang support Danantara bener-bener inspirasi buat semua,1928581538301579581,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928581538301579581,1699321362652049408,
1927997965647446122,Fri May 30 21:58:08 +0000 2025,0,@reaareaa__ Presiden Prabowo ngerti banget kalau Danantara itu aset besar buat bangsa,1928571653837173028,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928571653837173028,1703979964729851904,
1927998414643470631,Fri May 30 21:57:33 +0000 2025,0,@reaareaa__ Presiden Prabowo dan Danantara kolaborasi yang solid untuk masa depan lebih baik,1928571508751778275,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928571508751778275,1833773393407262720,
1928414219554504918,Fri May 30 21:53:33 +0000 2025,0,@thelakeshadow CEO Danantara buktikan nggak panik meski diterpa kabar miring.,1928570501234122920,,thelakeshadow,in,,0,0,0,https://x.com/undefined/status/1928570501234122920,1703668743560454144,
1927997965647446122,Fri May 30 21:52:54 +0000 2025,0,@reaareaa__ Dengan Presiden Prabowo dukung Danantara digitalisasi Indonesia punya masa depan cerah,1928570336586387535,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928570336586387535,1709778225877147648,
1928414219554504918,Fri May 30 21:51:54 +0000 2025,0,@thelakeshadow Respon cepat dan jelas dari Danantara sangat dihargai.,1928570088078086286,,thelakeshadow,in,,0,0,0,https://x.com/undefined/status/1928570088078086286,1914554691339640832,
1927997965647446122,Fri May 30 21:49:40 +0000 2025,0,@reaareaa__ Dukungan Presiden Prabowo ke Danantara diharap bisa jadi acuan buat pemimpin lain,1928569524510392820,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928569524510392820,1699317131043901440,
1928414219554504918,Fri May 30 21:49:27 +0000 2025,0,@thelakeshadow Sikap tegas Danantara menepis isu yang tidak berdasar.,1928569469355327871,,thelakeshadow,in,,0,0,0,https://x.com/undefined/status/1928569469355327871,1703669051300651008,
1927998414643470631,Fri May 30 21:46:59 +0000 2025,0,@reaareaa__ Inisiatif Presiden Prabowo ke Danantara penting banget buat kemajuan teknologi Indonesia,1928568850830045465,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928568850830045465,1711267296470278144,
1927998414643470631,Fri May 30 21:45:46 +0000 2025,0,@reaareaa__ Support dari Presiden Prabowo ke Danantara adalah harapan besar buat Indonesia digital,1928568543404253214,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928568543404253214,1709767172560703488,
1927998414643470631,Fri May 30 21:45:06 +0000 2025,1,@reaareaa__ Keren banget Presiden Prabowo support Danantara bukti nyata perhatian ke talenta anak bangsa,1928568375745089980,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928568375745089980,1698915447553597440,
1927997965647446122,Fri May 30 21:31:52 +0000 2025,0,@reaareaa__ Seneng banget Presiden Prabowo bawa angin segar buat Danantara inovasi makin dihargai,1928565047338360887,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928565047338360887,1709812226901889024,
1927998414643470631,Fri May 30 21:30:27 +0000 2025,0,@reaareaa__ Bangga liat Presiden Prabowo support Danantara mudah-mudahan makin maju dan bawa dampak positif,1928564690084602160,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928564690084602160,1710186343387766784,
1927997965647446122,Fri May 30 21:29:07 +0000 2025,0,@reaareaa__ Respons Presiden Prabowo ke Danantara tuh bener-bener ngasih motivasi buat start up lokal lainnya,1928564355093901443,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928564355093901443,1698965516055126016,
1927998414643470631,Fri May 30 21:28:48 +0000 2025,0,@reaareaa__ Presiden Prabowo dukung Danantara semangatnya nular ke startup lain juga,1928564271945781412,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928564271945781412,1698990227640160256,
1927998414643470631,Fri May 30 21:28:28 +0000 2025,0,@reaareaa__ Presiden Prabowo support Danantara semoga bisa jadi motivasi buat start up lain juga,1928564188089037188,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928564188089037188,1709769809544757248,
1928551104154914865,Fri May 30 20:36:29 +0000 2025,0,Danantara Hadir Sebagai Fondasi Baru Tata kelola Investasi Nasional #Danantara #KerjaSamaDanantara #InvestasiDanantara #DukungDanantara https://t.co/7CeB63qU0F,1928551109594882537,https://pbs.twimg.com/media/GsOWpNMaMAQxcBt.jpg,PesonaNegeriku2,in,,0,1,0,https://x.com/undefined/status/1928551109594882537,1183616867753005058,
1928551104154914865,Fri May 30 20:36:28 +0000 2025,0,Danantara mencerminkan upaya Pemerintah untuk menjadikan aset Negara sebagai motor penggerak pertumbuhan ekonomi yang inklusif dan berkelanjutan #Danantara #KerjaSamaDanantara #InvestasiDanantara #DukungDanantara https://t.co/Mw5OwFVpm1,1928551104154914865,https://pbs.twimg.com/media/GsOWT1paMAARKmo.jpg,,in,,0,1,0,https://x.com/undefined/status/1928551104154914865,1183616867753005058,
1927998414643470631,Fri May 30 20:34:21 +0000 2025,0,@reaareaa__ Salut untuk Presiden Prabowo yang selalu kasih ruang bagi inovasi Danantara,1928550569087483904,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928550569087483904,1711231609738088448,
1927997965647446122,Fri May 30 20:17:24 +0000 2025,0,@reaareaa__ Seneng lihat Presiden Prabowo serius ngedukung Danantara bikin makin optimis sama kemajuan negeri,1928546305099415693,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928546305099415693,1709077916683022336,
1928545864059888020,Fri May 30 20:15:39 +0000 2025,0,Danantara hadir sebagai fondasi baru tata kelola investasi nasional #Danantara #KerjaSamaDanantara #InvestasiDanantara #DukungDanantara https://t.co/U2DEE65RoQ,1928545864059888020,https://pbs.twimg.com/media/GsOSOgOa8AA074l.jpg,,in,,0,0,0,https://x.com/undefined/status/1928545864059888020,3230129581,
1928545597478289837,Fri May 30 20:14:35 +0000 2025,0,Bank of america tertarik kerja sama dengan Danantara #Danantara #KerjaSamaDanantara #InvestasiDanantara #DukungDanantara https://t.co/tT3F90MrGV,1928545597478289837,https://pbs.twimg.com/media/GsOR4Vzb0AA93jq.jpg,,in,,0,1,0,https://x.com/undefined/status/1928545597478289837,289405868,
1928545557166919989,Fri May 30 20:14:26 +0000 2025,0,Bank of america tertarik kerja sama dengan Danantara #Danantara #KerjaSamaDanantara #InvestasiDanantara #DukungDanantara https://t.co/seOWtgXXNB,1928545557166919989,https://pbs.twimg.com/media/GsOR0EXaMAI8g0X.jpg,,in,,0,0,0,https://x.com/undefined/status/1928545557166919989,3230129581,
1928543553501741252,Fri May 30 20:06:28 +0000 2025,0,Gabung danantara untuk nyari ide buku. Ilmu mahal.,1928543553501741252,,,in,,0,0,0,https://x.com/undefined/status/1928543553501741252,1635024512,
1927998414643470631,Fri May 30 20:02:28 +0000 2025,0,@reaareaa__ Dukungan besar Presiden Prabowo ke Danantara bikin kita optimis sama masa depan inovasi Indonesia,1928542546117984415,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928542546117984415,1709769809544757248,
1927997965647446122,Fri May 30 20:00:54 +0000 2025,0,@reaareaa__ Jempol banget buat Presiden Prabowo yang nggak ragu support Danantara,1928542153673945360,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928542153673945360,1701107427759026176,
1927998414643470631,Fri May 30 19:56:14 +0000 2025,0,@reaareaa__ Presiden Prabowo udah path clear buat Danantara tinggal kita dorong bareng,1928540980611019066,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928540980611019066,1711232943673503744,
1927998414643470631,Fri May 30 19:55:00 +0000 2025,0,@reaareaa__ Presiden Prabowo ngasih energi positif ke Danantara buat terus berkarya,1928540666138595615,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928540666138595615,1709104378903474176,
1927998414643470631,Fri May 30 19:54:53 +0000 2025,0,@reaareaa__ Dukungannya Presiden Prabowo buat Danantara bukti kalau beliau care sama inovasi bangsa,1928540637541933128,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928540637541933128,1701147557270011904,
1927997965647446122,Fri May 30 19:53:46 +0000 2025,0,@reaareaa__ Dukungan penuh Prabowo ke Danantara bikin bangga jadi bagian dari generasi muda Indonesia,1928540356515446878,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928540356515446878,1711572371889610752,
1927997965647446122,Fri May 30 19:48:54 +0000 2025,0,@reaareaa__ Presiden Prabowo udah validasi potensi Danantara tinggal kita dukung bareng biar makin maju,1928539133229531505,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928539133229531505,1710185889765425152,
1927997965647446122,Fri May 30 19:47:41 +0000 2025,0,@reaareaa__ Seneng banget kalau Presiden Prabowo selalu konsisten menaruh perhatian ke Danantara,1928538828051996881,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928538828051996881,1703671493060939776,
1927997965647446122,Fri May 30 19:46:36 +0000 2025,0,@reaareaa__ Support dari Presiden Prabowo ke Danantara ngebuktiin inovator muda sangat dihargai,1928538555082543561,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928538555082543561,1710133671511142400,
1927998414643470631,Fri May 30 19:46:20 +0000 2025,0,@reaareaa__ Langkah Presiden Prabowo kasih support ke Danantara udah tepat banget buat kemajuan bangsa,1928538486098837983,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928538486098837983,1711231609738088448,
1927997965647446122,Fri May 30 18:23:53 +0000 2025,0,@reaareaa__ Presiden Prabowo membuktikan kalo beliau care banget soal kemajuan Danantara,1928517738370322796,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928517738370322796,1708736002695786496,
1928516261639528933,Fri May 30 18:18:01 +0000 2025,0,Ray Dalio baru 2 bulan gabung Danantara udah jadi Anak Abah,1928516261639528933,,,in,,0,1,0,https://x.com/undefined/status/1928516261639528933,1467151856560271363,
1927997965647446122,Fri May 30 18:14:03 +0000 2025,0,@reaareaa__ Presiden Prabowo membuktikan kalo beliau care banget soal kemajuan Danantara,1928515261176455677,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928515261176455677,1708736002695786496,
1927998414643470631,Fri May 30 18:11:14 +0000 2025,0,@reaareaa__ Dukungan penuh dari Presiden Prabowo buat Danantara bikin optimis ke depan,1928514553698201832,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928514553698201832,1710134484136497152,
1927998414643470631,Fri May 30 18:09:12 +0000 2025,0,@reaareaa__ Presiden Prabowo support Danantara ekosistem digital Indonesia makin terasa hidup,1928514041426985079,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928514041426985079,1709400767428505600,
1927998414643470631,Fri May 30 18:08:40 +0000 2025,0,@reaareaa__ Presiden Prabowo tunjukin dukungan konkret ke Danantara bikin startup lokal tambah semangat,1928513907062137219,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928513907062137219,1711583534165716992,
1927998414643470631,Fri May 30 18:08:19 +0000 2025,0,@reaareaa__ Bagus banget Presiden Prabowo percaya sama Danantara bikin makin semangat untuk inovasi,1928513822148407613,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928513822148407613,1920369704256012288,
1927998414643470631,Fri May 30 18:07:35 +0000 2025,0,@reaareaa__ Presiden Prabowo tunjukin empati dan support ke Danantara bukti nyata pemimpin hebat,1928513633849311670,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928513633849311670,1711267052491853824,
1927998414643470631,Fri May 30 18:05:48 +0000 2025,0,@reaareaa__ Luar biasa sih Presiden Prabowo dukung Danantara bikin bangga anak muda berani inovasi,1928513187839648099,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928513187839648099,1709767545174315008,
1927998414643470631,Fri May 30 18:04:06 +0000 2025,0,@reaareaa__ Ada Presiden Prabowo dukung Danantara artinya negeri kita siap bersaing di dunia digital,1928512759022379062,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928512759022379062,1708724410218414080,
1927998414643470631,Fri May 30 18:00:10 +0000 2025,0,@reaareaa__ Makin yakin sama Danantara karena Presiden Prabowo langsung turun dukung,1928511770852995527,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928511770852995527,1694562986336382976,
1928508009778500081,Fri May 30 17:57:07 +0000 2025,0,Unggahan itu muncul di tengah isu pengunduran diri Ray dari posisi Dewan Penasihat Badan Pengelola Investasi Daya Anagata Nusantara (Danantara).,1928511001487437918,,KedaiPenaCom,in,,0,0,0,https://x.com/undefined/status/1928511001487437918,793719410275983361,
1928508009778500081,Fri May 30 17:56:49 +0000 2025,0,Ferry menyindir sikap Rosan yang menyebut Ray Dalio tak mundur dari posisi Dewan Penasihat Badan Pengelola Investasi Daya Anagata Nusantara (Danantara).,1928510925079982205,,KedaiPenaCom,in,,0,0,0,https://x.com/undefined/status/1928510925079982205,793719410275983361,
1928508009778500081,Fri May 30 17:56:31 +0000 2025,0,Ekonom Ferry Latuhihin meminta CEO Danantara Rosan Roeslani untuk tahu malu usai mencuatnya unggahan dari konglomerat Investor senior asal Amerika Serikat dan pendiri Bridgewater Associates Ray Dalio.,1928510852899950815,,KedaiPenaCom,in,,0,0,0,https://x.com/undefined/status/1928510852899950815,793719410275983361,
1928510513589244328,Fri May 30 17:55:11 +0000 2025,1,Yang pns2 suruh isi konflik kepentingan sampe berbusa2 yang diatas kayak gini ya pantes itu pada mundur pengurus danantara,1928510513589244328,,,in,,0,0,0,https://x.com/undefined/status/1928510513589244328,115530614,
1927997965647446122,Fri May 30 17:53:31 +0000 2025,0,@reaareaa__ Presiden Prabowo jadi role model buat pemimpin yang dukung Danantara,1928510096608473438,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928510096608473438,1701103295836848128,
1928509922238406668,Fri May 30 17:52:50 +0000 2025,0,RD bagiin bocoran draf buku terbarunya bulan Januari lalu terus masuk danantara pas maret itu dia riset pasti belajar dari banyak buku pasti jelasin dari berbagai macam zaman jadi ga ada hubungannya rilis buku sama keluar danantara,1928509922238406668,,,in,,0,1,0,https://x.com/undefined/status/1928509922238406668,1711405581796536320,
1928509397942026305,Fri May 30 17:50:45 +0000 2025,0,Ray Dalio Batal Gabung Danantara Ada Apa di Balik Keputusan Mengejutkan Ini? https://t.co/2u9i95yOZ9 #ray #raydalio #danantara #ekonomi https://t.co/3xwMqZc9M1,1928509397942026305,https://pbs.twimg.com/media/GsNxALXaMAAqRgB.jpg,,in,,0,0,0,https://x.com/undefined/status/1928509397942026305,1450395130792329223,
1927998414643470631,Fri May 30 17:50:22 +0000 2025,0,@reaareaa__ Presiden Prabowo support Danantara jalan buat inovator muda jadi makin terbuka,1928509301506847035,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928509301506847035,1711587081087324160,
1928508009778500081,Fri May 30 17:45:14 +0000 2025,0,Ray Dalio Dikabarkan Mundur dari Danantara Ekonom Sentil Rosan Roeslani via @kedaipenacom https://t.co/KzkMi98LYi,1928508009778500081,,,in,,0,7,0,https://x.com/undefined/status/1928508009778500081,793719410275983361,
1927998414643470631,Fri May 30 17:44:57 +0000 2025,0,@reaareaa__ Presiden Prabowo support Danantara waktunya Indonesia jadi tuan rumah di industri digital,1928507940056727619,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928507940056727619,1708733237538041856,
1928506328365875616,Fri May 30 17:38:33 +0000 2025,0,Danantara Gandeng China Investment Corporation Siap Gaet Investasi Besar! https://t.co/Ozioc211uQ #danantara #china #investasi https://t.co/dxtpZ7pF7z,1928506328365875616,https://pbs.twimg.com/media/GsNuMaTaAAAS6sT.jpg,,in,,0,0,0,https://x.com/undefined/status/1928506328365875616,1450395130792329223,
1927997965647446122,Fri May 30 17:34:41 +0000 2025,0,@reaareaa__ Makin salut karena Presiden Prabowo percaya banget sama kekuatan Danantara,1928505357485195427,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928505357485195427,1701109992412344320,
1928021056859619584,Fri May 30 17:21:27 +0000 2025,0,@NenkMonica Ini Danantara bakal jadi kayak apa yah ?,1928502025022586920,,NenkMonica,in,,0,0,0,https://x.com/undefined/status/1928502025022586920,234265428,
1927998414643470631,Fri May 30 17:20:09 +0000 2025,0,@reaareaa__ Terlihat dukungan Presiden Prabowo ke Danantara ngasih keyakinan buat tim kreatif lokal,1928501698076565966,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928501698076565966,1704038441808527360,
1927998414643470631,Fri May 30 17:19:04 +0000 2025,0,@reaareaa__ Presiden Prabowo bener-bener ngasih energi baru buat Danantara dan startup lokal lainnya,1928501424792465524,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928501424792465524,1709002914767990784,
1927886643203035487,Fri May 30 17:12:58 +0000 2025,4,@R19cakra @KangManto123 sudah jelas danantara itu aset dari PLAT MERAH. kok bisa - bisanya memberikan peluang ke cina. yg ada malah seperti free port. tersandra sampai saat ini. karena cina bukan bodoh dlm berinvestasi jangka panjang.,1928499891333976217,,R19cakra,in,,0,0,0,https://x.com/undefined/status/1928499891333976217,797421402185867268,
1928496397575233978,Fri May 30 17:00:10 +0000 2025,0,Selain mengenalkan Danantara yang penting bagi program investasi Indonesia saya juga mengatakan bahwa hubungan Indonesia dan Prancis ini penting. Sebab keduanya sama sama memiliki peran strategis di mana Indonesia bisa jadi navigator dan pintu gerbang ASEAN Prancis ke Uni Eropa,1928496667885543757,,anindyabakrie,in,,0,1,0,https://x.com/undefined/status/1928496667885543757,45871100,
1928496397575233978,Fri May 30 16:59:45 +0000 2025,0,Hadir Menko Perekonomian Pak Airlangga Hartarto CIO Danantara Pak Pandu Sjahrir Menteri Ekonomi dan Keuangan Prancis Eric Lombard CEO MEDEF International Philippe Gautier serta ratusan pengusaha Indonesia dan Prancis.,1928496563908694129,,anindyabakrie,in,,0,1,0,https://x.com/undefined/status/1928496563908694129,45871100,
1928496397575233978,Fri May 30 16:59:30 +0000 2025,0,Sebagai wakil dunia usaha kami Kadin Indonesia bersama Danantara Apindo Business France serta Mouvement des Entreprises de France (MEDEF) International menggelar Indonesia-France Business Forum 2025 di Jakarta Rabu lalu.,1928496502353117447,,anindyabakrie,in,,0,1,0,https://x.com/undefined/status/1928496502353117447,45871100,
1927997965647446122,Fri May 30 16:56:26 +0000 2025,0,@reaareaa__ Support Presiden Prabowo ke Danantara bikin gebrakan baru startup Indonesia makin diperhitungkan,1928495729133195701,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928495729133195701,1698946068443262976,
1928493736742318290,Fri May 30 16:48:31 +0000 2025,1,Ray Dalio mundur dari penasehat Danantara lalu dia juga mengunggah postingan ky giniapkh ini mengindikasikan sesuatu? https://t.co/BfYl6S1uc4,1928493736742318290,https://pbs.twimg.com/media/GsNi1HYa0AE2cFG.jpg,,in,,0,0,0,https://x.com/undefined/status/1928493736742318290,1653254176212934658,
1927998414643470631,Fri May 30 16:35:20 +0000 2025,0,@reaareaa__ Dukungan Presiden Prabowo bikin Danantara makin ready bersaing di pasar global,1928490418540523932,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928490418540523932,1710129089070485504,
1927886643203035487,Fri May 30 16:33:40 +0000 2025,0,@KangManto123 Ray dahlio itu BERANI JAMIN investasi ke perusahaan dia bakal dapat bunga 7%/tahun lah BUMN yang dipegang danantara aja banyak ga bayar deviden pasti dia punya tim buat baca lapkeu BUMN Sebaiknya Danantara Erik Sri Mulyani titip duit aja ke Ray Dahlio supaya dia yang muter,1928490000208851160,,KangManto123,in,,0,0,0,https://x.com/undefined/status/1928490000208851160,1696224112522448896,
1927998414643470631,Fri May 30 16:31:59 +0000 2025,0,@reaareaa__ Gak cuma janji doang Presiden Prabowo beneran support Danantara dengan aksi,1928489576999321707,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928489576999321707,1711580330942234624,
1928488959077765210,Fri May 30 16:29:32 +0000 2025,1,Danantara memiliki peran penting dalam rangka membawa Indonesia menyongsong ekonomi baru yang semakin resilien. #Danantara #KerjaSamaDanantara #InvestasiDanantara #DukungDanantara https://t.co/U4H5Bmr2th,1928488959077765210,https://pbs.twimg.com/media/GsNefLaa0AAHQe0.jpg,,in,,0,0,0,https://x.com/undefined/status/1928488959077765210,714232837,
1928406556225245484,Fri May 30 16:29:23 +0000 2025,0,@Muhikhsan52 @LembagaKERIS Kemarin lihat danantara hanya fokus di hilirisasi Makanya digenjot kilang minyak baru dan nikel tembaga Semoga hasilnya tidak mengecewakan dan bisa mendukung alutsista,1928488923325468772,,Muhikhsan52,in,,0,1,0,https://x.com/undefined/status/1928488923325468772,1552912946569019392,
1928488876236067041,Fri May 30 16:29:12 +0000 2025,1,Pembentukan Danantara sebagai pusat pengelola investasi nasional #Danantara #KerjaSamaDanantara #InvestasiDanantara #DukungDanantara https://t.co/kR1ysHrN3q,1928488876236067041,https://pbs.twimg.com/media/GsNeabdaMAI0I2Z.jpg,,in,,0,0,0,https://x.com/undefined/status/1928488876236067041,714232837,
1928406556225245484,Fri May 30 16:26:57 +0000 2025,0,@AhmadUl06581878 @LembagaKERIS Kita liat aja nanti gw berharap danantara mendukung indhan dalam negeri baik bumn maupun swasta. Tapi akhir² ini belom ada pergerakan kesana sih,1928488309044498556,,AhmadUl06581878,in,,0,1,0,https://x.com/undefined/status/1928488309044498556,1576361938300592128,
1927998414643470631,Fri May 30 16:22:46 +0000 2025,0,@reaareaa__ Salut untuk Presiden Prabowo yang udah percaya sama potensi Danantara,1928487257129759191,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928487257129759191,1698950982686871552,
1928406556225245484,Fri May 30 16:20:40 +0000 2025,0,@Muhikhsan52 @LembagaKERIS Danantara hanya gabungan holding MBG sebagai aset masa depan Klw ini bertahan terus ya makin banyak APBN Kata srimul surplus 8% dari nilai total APBN,1928486727787700627,,Muhikhsan52,in,,0,1,0,https://x.com/undefined/status/1928486727787700627,1552912946569019392,
1927997965647446122,Fri May 30 16:19:40 +0000 2025,0,@reaareaa__ Saran dan semangat dari Presiden Prabowo ke Danantara berperan banget buat pertumbuhan,1928486478864085196,,reaareaa__,in,,0,0,0,https://x.com/undefined/status/1928486478864085196,1703686301713874944,
